TotalReturn,MinReturn,Time,Entropy,LossAfter,StdReturn,Perplexity,MeanKL,MaxKL,Iteration,ValueLoss,AverageReturn,LossBefore,NofTrajectories,ItrTime,MaxReturn
160.93,11.33,1826.8981356620789,1.3062,5.43588,5.44573672128,3.69212,0.274304,1.51688,159,13.4859,20.11625,5.48395,2048,11.7789888381958,26.85
156.25,12.13,1838.0427839756012,1.31166,6.33875,5.55537675928,3.71234,0.264947,1.93809,160,14.3097,19.53125,6.3807,2048,11.13753366470337,27.79
168.35,2.52,1849.4838333129883,1.32573,6.6549,7.72029943963,3.76492,0.342126,2.00374,161,16.6467,21.04375,6.70878,2048,11.433143138885498,27.34
202.99,16.04,1860.802256822586,1.31811,8.3831,8.61578629247,3.73635,0.283643,1.85862,162,24.2757,25.37375,8.45623,2048,11.311101198196411,41.84
115.76,2.41,1873.5033836364746,1.32134,4.42049,10.4677456981,3.74845,0.260831,1.57254,163,11.876,14.47,4.45221,2048,12.693976402282715,30.9
110.91,2.2,1884.8811733722687,1.32735,5.39732,7.83412716501,3.77105,0.3549,1.6001,164,12.5272,13.86375,5.453,2048,11.370671510696411,27.1
158.41,7.08,1895.737459897995,1.33505,6.48448,6.89833211273,3.8002,0.255104,1.79561,165,18.756,19.80125,6.56496,2048,10.849051713943481,31.35
199.62,7.46,1907.3692026138306,1.32154,10.327,8.93389577676,3.74918,0.326759,1.90531,166,29.3048,24.9525,10.4091,2048,11.625325441360474,33.07
241.94,1.49,1918.7260630130768,1.32365,10.5421,15.5380072323,3.75711,0.283862,1.59849,167,51.2745,30.2425,10.6153,2048,11.349714994430542,51.21
176.06,7.01,1930.72513961792,1.32291,6.99456,12.1981819854,3.75435,0.358347,1.94822,168,24.0982,22.0075,7.04668,2048,11.99196720123291,41.31
160.8,7.16,1942.0605728626251,1.33001,8.01554,7.51190721455,3.78108,0.268325,1.93085,169,20.7539,20.1,8.07555,2048,11.328202486038208,28.23
148.61,2.28,1952.906570672989,1.33043,7.44447,9.86612377976,3.78267,0.367208,1.84711,170,18.8008,18.57625,7.52022,2048,10.838452339172363,31.98
180.3,1.76,1964.333978176117,1.32482,8.14441,13.2339749792,3.76149,0.266373,1.88792,171,23.5346,22.5375,8.21314,2048,11.419371843338013,47.27
171.46,11.84,1976.4449813365936,1.32764,7.32045,5.89945707248,3.77212,0.316019,1.7968,172,19.7826,21.4325,7.3857,2048,12.103702068328857,32.12
129.72,2.11,1987.8858907222748,1.30953,5.72132,8.59274839618,3.70442,0.241476,1.95238,173,13.5111,16.215,5.765,2048,11.433886766433716,28.89
177.67,7.2,1999.1585743427277,1.31511,7.313,9.93443812893,3.72516,0.28301,1.52241,174,18.5304,22.20875,7.36858,2048,11.26597285270691,37.3
110.1,3.13,2010.7782294750214,1.32969,4.61487,8.31020870677,3.77988,0.209819,1.32774,175,8.68033,13.7625,4.64943,2048,11.612521409988403,31.97
158.64,12.56,2021.9981565475464,1.33499,7.98441,5.05093308211,3.79997,0.310982,1.64295,176,18.1157,19.83,8.08515,2048,11.212777376174927,27.63
147.09,7.37,2032.7773051261902,1.33853,5.44971,8.04499368785,3.81343,0.363584,1.40794,177,12.2863,18.38625,5.49965,2048,10.77202320098877,31.47
207.08,3.36,2044.8597316741943,1.32318,7.81312,12.1894924012,3.75535,0.247751,1.58146,178,27.0775,25.885,7.85783,2048,12.075431108474731,47.17
214.55,2.22,2055.609729528427,1.33867,6.88462,18.4370499521,3.81396,0.326165,1.59131,179,22.4836,26.81875,6.95373,2048,10.742544889450073,61.39
216.89,21.55,2066.452559709549,1.31582,9.41791,5.80772209541,3.72781,0.312801,1.55709,180,27.9662,27.11125,9.54035,2048,10.835597038269043,37.01
146.74,7.54,2077.5138533115387,1.32014,5.33668,9.56846219358,3.74394,0.338305,1.98866,181,13.3317,18.3425,5.38577,2048,11.05360722541809,36.5
211.81,8.22,2088.2206242084503,1.32369,8.52256,11.1805377079,3.75725,0.30091,1.92753,182,25.1314,26.47625,8.57793,2048,10.69979476928711,42.49
214.73,17.25,2099.349898338318,1.32972,10.8814,8.67112944993,3.77997,0.261016,1.49916,183,42.5523,26.84125,10.9648,2048,11.120643854141235,43.42
194.32,7.35,2110.5304505825043,1.32824,7.74823,13.4650946896,3.7744,0.274594,1.31887,184,28.8662,24.29,7.8446,2048,11.17341160774231,41.96
142.57,7.34,2121.5173330307007,1.31504,5.90372,9.34315449607,3.7249,0.24676,1.38419,185,15.329,17.82125,5.96366,2048,10.979357481002808,38.0
175.3,11.38,2132.731731891632,1.31669,6.6645,7.38897108872,3.73105,0.215795,1.358,186,19.8248,21.9125,6.73659,2048,11.20748519897461,32.49
205.02,1.83,2144.6053233146667,1.31227,8.8527,12.8120507238,3.71459,0.210516,1.29966,187,26.5227,25.6275,8.91437,2048,11.8665931224823,43.15
148.86,2.48,2155.772787332535,1.31411,5.66961,10.3797443971,3.72144,0.211121,1.36765,188,18.4493,18.6075,5.73663,2048,11.16050934791565,31.94
175.76,6.31,2167.0396921634674,1.33315,7.29343,12.7250245579,3.79296,0.247003,1.43097,189,29.7407,21.97,7.35799,2048,11.25974988937378,41.96
164.46,11.22,2179.6162493228912,1.33489,5.27572,7.8442554618,3.79957,0.21952,1.17176,190,13.5339,20.5575,5.30561,2048,12.56877875328064,31.53
192.64,2.8,2190.738001346588,1.32656,6.60327,20.4780913417,3.76805,0.252365,1.45282,191,35.3235,24.08,6.66992,2048,11.113855123519897,56.61
166.08,11.39,2201.545469760895,1.32947,5.76235,11.1797551404,3.77904,0.243365,1.29601,192,24.8533,20.76,5.82105,2048,10.800471544265747,41.83
145.99,2.42,2213.869728088379,1.32467,4.62581,10.9027547408,3.76095,0.28621,1.33674,193,15.318,18.24875,4.69198,2048,12.316556215286255,33.21
164.31,5.85,2224.824278354645,1.32449,7.06622,8.71991175056,3.76028,0.267137,1.16794,194,16.6176,20.53875,7.15457,2048,10.947024822235107,37.13
233.95,6.85,2236.0629193782806,1.32041,10.7977,14.2876143368,3.74497,0.261474,1.68255,195,41.8123,29.24375,10.8879,2048,11.231510400772095,57.26
166.32,7.37,2248.009965658188,1.3226,5.9185,9.13460179756,3.75318,0.236559,1.45268,196,16.9042,20.79,5.95838,2048,11.939665794372559,36.65
232.56,5.73,2260.0260961055756,1.30604,8.36313,13.0237081893,3.69151,0.154815,0.944408,197,40.2559,29.07,8.41017,2048,12.009061574935913,51.91
166.63,6.81,2271.898913860321,1.32344,5.40142,10.8778805811,3.75634,0.20923,1.25858,198,18.0637,20.82875,5.44999,2048,11.865312814712524,36.61
202.45,16.6,2283.1179835796356,1.32352,7.14418,5.82519084988,3.7566,0.205965,1.73284,199,23.2578,25.30625,7.19388,2048,11.210880994796753,31.95
207.56,11.54,2294.627941131592,1.31412,8.47097,10.3435644243,3.72147,0.265437,1.64626,200,27.832,25.945,8.5744,2048,11.502973556518555,47.43
147.8,6.38,2305.838436603546,1.31893,7.16877,11.0159951888,3.73943,0.305692,1.71229,201,22.6321,18.475,7.2379,2048,11.203187704086304,37.76
100.31,7.07,2317.622132062912,1.31467,3.32718,5.00126343412,3.72352,0.239795,1.84297,202,5.30702,12.53875,3.36231,2048,11.776642799377441,21.65
174.6,0.99,2329.7943267822266,1.3259,5.65594,12.3757272514,3.76558,0.149464,0.93741,203,20.4555,21.825,5.70452,2048,12.164548873901367,42.0
156.32,2.28,2340.6453306674957,1.31443,4.98045,10.3087305232,3.72262,0.195965,1.37847,204,16.1001,19.54,5.02535,2048,10.844007968902588,31.91
156.28,1.99,2351.468013525009,1.32395,4.87593,11.7906870029,3.75824,0.242189,1.49874,205,18.1911,19.535,4.93225,2048,10.815545082092285,36.43
176.47,1.78,2362.5535271167755,1.32523,6.59307,10.0910584647,3.76306,0.232977,1.55913,206,20.3111,22.05875,6.64836,2048,11.078327655792236,32.23
178.29,2.88,2374.4521520137787,1.32695,6.00978,13.1264293865,3.76952,0.217371,1.48743,207,20.9499,22.28625,6.05941,2048,11.891423225402832,36.93
241.31,15.63,2385.8020129203796,1.31157,8.43032,9.28952896747,3.71199,0.186667,1.58572,208,35.2129,30.16375,8.52491,2048,11.342087745666504,41.89
128.8,7.33,2397.6060128211975,1.32584,3.00683,7.28481125356,3.76536,0.216675,1.17166,209,7.60116,16.1,3.03467,2048,11.795987844467163,27.99
196.15,2.39,2409.0274362564087,1.33938,7.6386,13.3839432133,3.81669,0.205802,1.10842,210,29.3252,24.51875,7.70515,2048,11.414490461349487,41.87
167.19,1.95,2420.8364102840424,1.30696,5.02722,15.5033765979,3.69491,0.239249,1.89153,211,23.1795,20.89875,5.07467,2048,11.801916360855103,46.64
161.98,12.75,2431.6106173992157,1.34042,7.06371,7.94182244513,3.82064,0.210088,1.372,212,20.276,20.2475,7.12524,2048,10.767210006713867,33.41
134.71,8.33,2443.301726579666,1.33659,5.91026,8.75811971473,3.80602,0.244393,1.06828,213,14.0689,16.83875,5.96978,2048,11.684328556060791,36.95
184.59,16.3,2454.095052242279,1.32174,6.68374,4.17916240861,3.74993,0.207722,1.28738,214,21.4044,23.07375,6.7411,2048,10.786188840866089,31.84
169.77,8.12,2465.937586545944,1.32582,6.33335,9.90782952707,3.76527,0.198331,0.979121,215,20.6716,21.22125,6.4238,2048,11.835363626480103,37.96
171.81,6.68,2477.7039408683777,1.32774,7.23235,10.0199250715,3.77252,0.259383,1.86167,216,22.0688,21.47625,7.2914,2048,11.759273529052734,36.22
196.93,6.31,2489.088775396347,1.3427,5.15108,12.6552162541,3.82936,0.18748,1.14828,217,22.2493,24.61625,5.19065,2048,11.377769231796265,51.01
218.63,6.93,2499.9216730594635,1.32595,7.36063,10.4242115259,3.76577,0.197093,1.858,218,26.5377,27.32875,7.42793,2048,10.824848413467407,41.72
171.75,6.88,2511.9476919174194,1.3269,6.30767,10.7970938654,3.76932,0.164662,1.33108,219,22.7684,21.46875,6.35588,2048,12.019007682800293,37.49
164.87,16.17,2525.413331270218,1.32486,4.13167,3.91379750849,3.76166,0.282234,1.64247,220,11.5745,20.60875,4.18301,2048,13.458454608917236,26.46
178.81,11.32,2538.62846493721,1.33212,5.20738,7.17582649856,3.78907,0.182042,0.868416,221,15.9875,22.35125,5.24732,2048,13.20744276046753,32.03
137.77,6.9,2552.217934370041,1.33865,5.01886,8.05433181198,3.81388,0.246672,2.09367,222,11.604,17.22125,5.06214,2048,13.581761121749878,27.94
217.5,16.94,2566.853665113449,1.3327,8.72118,7.98338548174,3.79126,0.230103,1.25506,223,29.1072,27.1875,8.80713,2048,14.628263473510742,42.51
165.69,16.2,2579.9076523780823,1.32148,4.89449,5.5672803897,3.74897,0.24693,1.12579,224,11.8063,20.71125,4.96185,2048,13.036887884140015,32.5
199.91,6.27,2591.73992395401,1.32849,6.473,13.6365276349,3.77533,0.164325,0.955838,225,23.5544,24.98875,6.52507,2048,11.824833869934082,46.84
207.73,21.89,2606.293048620224,1.31883,7.80558,4.20443794549,3.73906,0.226293,1.25189,226,26.052,25.96625,7.88496,2048,14.545589208602905,33.1
172.92,1.37,2618.3567550182343,1.32342,3.98732,12.7483998996,3.75626,0.200322,1.51522,227,13.6304,21.615,4.03376,2048,12.055553913116455,41.29
167.16,12.17,2631.5574254989624,1.33729,5.545,6.93206498815,3.8087,0.207883,1.02394,228,14.2447,20.895,5.58117,2048,13.193284749984741,32.3
126.11,6.02,2643.4058814048767,1.31968,2.80903,8.07749332637,3.74222,0.142324,0.901943,229,8.74883,15.76375,2.83124,2048,11.840202569961548,32.37
147.54,1.8,2655.7803087234497,1.3327,4.51782,10.3972878074,3.79125,0.149507,0.974385,230,15.4244,18.4425,4.54145,2048,12.367390632629395,32.32
187.04,12.61,2667.313733100891,1.34159,6.1305,9.93816758764,3.8251,0.228044,0.96245,231,21.3249,23.38,6.20561,2048,11.526432752609253,47.09
165.54,2.85,2678.7976446151733,1.32205,6.09352,14.732982344,3.7511,0.195624,1.26622,232,21.9603,20.6925,6.15163,2048,11.476980686187744,42.44
186.05,11.84,2690.3521440029144,1.33207,5.12476,10.6324432017,3.78887,0.18992,1.15961,233,16.726,23.25625,5.17031,2048,11.547507047653198,42.51
120.11,1.32,2701.484290122986,1.34047,2.90771,10.8275458178,3.82084,0.177997,1.1221,234,8.01173,15.01375,2.92801,2048,11.12513279914856,37.8
139.55,6.25,2713.1178755760193,1.31668,3.56926,9.65312635562,3.73103,0.208046,1.83262,235,9.42862,17.44375,3.62626,2048,11.625634670257568,36.53
139.48,2.15,2724.143584728241,1.3363,2.97031,9.13862954715,3.80492,0.200961,1.09181,236,10.5164,17.435,2.99266,2048,11.0185866355896,32.21
142.08,3.1,2735.4094681739807,1.31925,1.71406,11.7698555641,3.74061,0.170124,1.23238,237,7.89728,17.76,1.74724,2048,11.258347272872925,36.59
188.68,6.99,2747.510065317154,1.31283,7.00884,10.2013712314,3.71666,0.202688,1.23296,238,23.5637,23.585,7.09796,2048,12.093651294708252,37.6
204.66,6.63,2758.493584871292,1.32903,3.82988,14.2000649206,3.77736,0.166649,1.118,239,15.9908,25.5825,3.86293,2048,10.977029800415039,46.26
204.99,2.06,2769.6015298366547,1.33022,6.6406,13.5948445536,3.78188,0.17661,0.977693,240,26.5034,25.62375,6.70339,2048,11.100171089172363,46.2
226.54,15.88,2781.1811985969543,1.3392,7.76373,10.0054906801,3.81597,0.157083,1.71275,241,27.7408,28.3175,7.82774,2048,11.572529554367065,48.21
111.14,3.19,2793.3372762203217,1.33702,1.79965,9.58198015809,3.80768,0.173437,0.978897,242,8.08882,13.8925,1.83015,2048,12.14874529838562,33.64
194.85,2.17,2804.868649482727,1.33227,5.44147,9.88027066621,3.78965,0.216226,1.45252,243,15.2292,24.35625,5.48615,2048,11.524229288101196,32.3
176.08,2.58,2817.619530439377,1.32533,5.26087,11.8870044587,3.76344,0.146243,0.842069,244,24.3104,22.01,5.32842,2048,12.742200136184692,41.88
184.69,9.07,2828.649978876114,1.32607,4.54808,8.96206719666,3.76623,0.209693,1.51624,245,18.4099,23.08625,4.6124,2048,11.02286171913147,36.52
192.65,11.78,2840.2499980926514,1.32366,2.89993,8.80071650137,3.75714,0.187005,1.29281,246,13.0897,24.08125,2.93161,2048,11.593727350234985,36.35
169.76,8.5,2851.779668569565,1.32748,6.06992,8.15043557118,3.77153,0.179425,1.42317,247,16.6983,21.22,6.13571,2048,11.521701574325562,31.47
202.12,7.49,2862.8547298908234,1.32605,6.27204,13.139439676,3.76614,0.217429,1.29312,248,23.3877,25.265,6.33385,2048,11.067781448364258,46.91
224.61,12.75,2875.1610491275787,1.33479,7.35236,6.71830696214,3.79919,0.150945,1.17705,249,22.0293,28.07625,7.39975,2048,12.298153638839722,36.75
168.58,6.99,2887.805629014969,1.32809,4.10659,9.75476518169,3.77384,0.162103,1.01405,250,17.2935,21.0725,4.14936,2048,12.637375116348267,33.54
194.41,11.95,2899.345434188843,1.31531,4.59571,8.64369052763,3.72592,0.143111,1.04674,251,17.4709,24.30125,4.6337,2048,11.532912731170654,36.83
183.82,6.61,2910.4587001800537,1.33464,4.43747,13.0578211716,3.79862,0.174686,0.899062,252,16.1592,22.9775,4.50236,2048,11.10623574256897,41.39
134.35,4.15,2921.7132511138916,1.33538,4.75648,12.3300141297,3.80144,0.15288,1.40524,253,18.3328,16.79375,4.80069,2048,11.247251272201538,38.06
156.7,11.64,2933.2581658363342,1.31258,2.92787,5.95633643694,3.71576,0.152001,0.852326,254,10.1778,19.5875,2.95885,2048,11.537623405456543,28.31
148.56,3.08,2945.2417805194855,1.3391,2.92652,10.1518976059,3.81559,0.160002,1.31666,255,10.9488,18.57,2.95596,2048,11.976524829864502,36.94
170.81,2.78,2956.61319732666,1.32981,4.01412,11.4386804719,3.78034,0.108971,0.74099,256,17.6941,21.35125,4.06295,2048,11.363850355148315,36.28
151.68,7.99,2967.571090698242,1.31161,2.70611,6.42559724851,3.71215,0.192461,1.44405,257,8.09076,18.96,2.74954,2048,10.950740814208984,27.3
148.48,6.37,2979.083183526993,1.34279,3.56869,9.91035191101,3.82973,0.173331,1.17046,258,10.5583,18.56,3.60418,2048,11.50491714477539,37.66
219.9,8.06,2990.1477365493774,1.32582,6.38022,12.5590303666,3.76528,0.147359,1.04552,259,22.2391,27.4875,6.44227,2048,11.057350397109985,41.64
216.77,16.47,3001.701918363571,1.321,4.32501,7.44244237045,3.74715,0.142049,0.814738,260,18.3183,27.09625,4.3619,2048,11.547029733657837,36.4
185.4,5.84,3012.8784267902374,1.32699,3.98977,13.0333447357,3.76967,0.241148,2.0084,261,10.4406,23.175,4.05325,2048,11.168786525726318,42.99
169.95,12.15,3023.828772544861,1.31077,1.5993,6.60959517955,3.70902,0.121001,0.784896,262,11.3311,21.24375,1.62398,2048,10.943055868148804,32.32
175.78,16.75,3034.878748655319,1.32106,4.84387,5.29894741906,3.74739,0.158899,1.37297,263,12.961,21.9725,4.87617,2048,11.04268765449524,32.03
181.07,6.83,3046.2378141880035,1.33654,3.31349,8.73879416381,3.80583,0.13013,0.768595,264,11.5139,22.63375,3.34531,2048,11.351528644561768,32.29
201.62,7.62,3056.9987757205963,1.33481,5.42824,9.18340452937,3.79929,0.232784,1.30227,265,16.9469,25.2025,5.49071,2048,10.753976821899414,38.17
150.38,1.88,3068.4234035015106,1.32917,2.33819,11.1553067528,3.77792,0.150427,1.25684,266,12.6935,18.7975,2.37117,2048,11.417569160461426,32.88
156.52,6.21,3079.860619544983,1.33823,2.22438,7.36460284062,3.81229,0.141428,1.0962,267,9.71707,19.565,2.25196,2048,11.429520606994629,28.47
187.07,11.35,3091.2639422416687,1.34064,3.18032,11.1484101305,3.8215,0.182882,0.841403,268,13.3614,23.38375,3.22466,2048,11.395839214324951,46.38
175.58,7.37,3102.279205560684,1.31562,3.08017,6.46398048806,3.72706,0.127548,1.17159,269,10.6392,21.9475,3.1086,2048,11.008059740066528,27.2
183.27,6.17,3113.567801952362,1.33447,2.23331,8.41889754882,3.79797,0.183908,1.02214,270,13.7978,22.90875,2.27886,2048,11.28076434135437,31.57
178.96,16.36,3124.496255636215,1.33552,3.22842,4.66327674495,3.80197,0.147111,0.872474,271,10.5447,22.37,3.25254,2048,10.921035528182983,33.32
159.36,12.0,3136.2111876010895,1.31924,2.96917,7.59203200731,3.74057,0.150974,1.15685,272,9.86666,19.92,3.00042,2048,11.707870721817017,37.9
217.84,6.39,3147.640050172806,1.32738,6.44954,11.8222681834,3.77116,0.128679,0.927556,273,29.7719,27.23,6.50226,2048,11.42148733139038,41.69
184.47,10.83,3159.1254103183746,1.3357,2.8225,10.9777154243,3.80265,0.115146,0.671569,274,14.7663,23.05875,2.85854,2048,11.478702306747437,38.48
190.13,11.11,3171.119596004486,1.3346,3.1055,8.40984384145,3.79848,0.116664,0.605612,275,16.3374,23.76625,3.14238,2048,11.987087726593018,36.65
138.79,1.5,3182.3206288814545,1.34067,3.3438,16.7832635663,3.82161,0.133742,1.00491,276,23.0635,17.34875,3.40785,2048,11.193832397460938,42.6
118.1,7.53,3194.110580444336,1.33453,0.80441,7.50003624991,3.7982,0.114186,0.640852,277,6.35392,14.7625,0.820945,2048,11.781678438186646,31.55
238.38,17.07,3205.005763053894,1.34183,5.72744,9.11274348097,3.82604,0.142769,0.909822,278,26.0668,29.7975,5.76109,2048,10.887961626052856,46.38
197.22,7.44,3216.7036740779877,1.33449,4.32293,12.5084818723,3.79806,0.144818,0.926553,279,18.3543,24.6525,4.37761,2048,11.690019130706787,47.15
159.5,6.45,3228.1182041168213,1.34249,1.8499,10.7247293089,3.82855,0.137096,1.10607,280,13.8381,19.9375,1.86879,2048,11.407435178756714,41.86
174.27,0.86,3239.245707511902,1.34153,-0.00875868,11.7719358407,3.82487,0.127862,2.25459,281,10.9921,21.78375,0.0120041,2048,11.119543313980103,42.45
190.0,7.01,3250.02827334404,1.32694,3.20124,8.22799337627,3.7695,0.133544,1.00667,282,11.7102,23.75,3.23126,2048,10.775123119354248,32.11
165.64,2.3,3260.872946739197,1.34715,1.88192,13.8325106181,3.84646,0.128523,1.01563,283,11.3472,20.705,1.90588,2048,10.837562799453735,46.63
209.04,6.73,3272.143890619278,1.3344,3.41629,13.1096481646,3.79773,0.11225,0.982081,284,12.1164,26.13,3.44275,2048,11.263142585754395,46.57
207.52,16.15,3283.022263765335,1.32037,3.3509,7.64049900203,3.74482,0.0994079,0.621013,285,13.5847,25.94,3.36736,2048,10.87114930152893,41.23
195.14,2.04,3296.1776554584503,1.31619,2.12109,13.2939401138,3.72918,0.0939691,0.55941,286,20.8101,24.3925,2.15116,2048,13.148323774337769,41.63
233.6,16.69,3307.325246810913,1.3403,3.81979,9.02281275435,3.82018,0.120129,0.717341,287,18.9828,29.2,3.86942,2048,11.140199661254883,42.27
206.58,12.51,3319.0052738189697,1.32612,4.04754,8.48937240024,3.76639,0.100942,0.877279,288,20.3616,25.8225,4.08985,2048,11.67205286026001,37.7
166.71,6.8,3329.9654488563538,1.33489,2.59307,6.89230084496,3.79959,0.117983,0.657055,289,12.744,20.83875,2.62472,2048,10.953064441680908,27.52
214.17,16.16,3341.467716693878,1.33126,2.49628,6.68787790988,3.78581,0.104491,1.14997,290,12.8506,26.77125,2.52794,2048,11.494763612747192,37.29
138.07,2.68,3352.687045812607,1.33043,0.165689,8.15566587947,3.78266,0.166675,1.13752,291,6.50222,17.25875,0.200733,2048,11.21098780632019,27.49
185.86,2.72,3364.2832169532776,1.33663,2.99281,14.4153050176,3.80619,0.128229,1.16139,292,18.2029,23.2325,3.05362,2048,11.589169979095459,46.5
215.63,16.96,3377.9134182929993,1.34642,5.25,9.91135704319,3.84363,0.0992263,0.678725,293,17.5036,26.95375,5.2791,2048,13.622211694717407,47.9
201.68,7.5,3391.8253700733185,1.34425,4.79286,10.3226886033,3.8353,0.145206,0.780915,294,21.357,25.21,4.84193,2048,13.90498685836792,39.06
156.74,7.18,3404.5987706184387,1.32654,0.440561,11.8652915577,3.76799,0.124277,0.771876,295,11.5445,19.5925,0.479017,2048,12.766156196594238,46.06
204.15,7.04,3417.233566761017,1.33507,2.03737,9.81445036349,3.80028,0.111582,0.869254,296,16.1611,25.51875,2.07488,2048,12.626882076263428,41.82
175.16,3.43,3429.773797273636,1.33763,1.64868,12.4387921439,3.81,0.147149,1.10279,297,16.5654,21.895,1.68426,2048,12.532756567001343,36.49
146.39,2.36,3445.6237292289734,1.34165,-1.51222,9.86202747601,3.82534,0.153833,0.815749,298,9.23466,18.29875,-1.48897,2048,15.841968059539795,32.07
197.76,16.52,3457.383989572525,1.32633,3.04869,6.74223071394,3.7672,0.171364,1.2443,299,16.3887,24.72,3.09067,2048,11.75297212600708,37.99
178.24,2.68,3469.7819771766663,1.33648,1.79486,12.0934134966,3.80561,0.132651,1.39644,300,13.7151,22.28,1.84172,2048,12.390145063400269,41.55
233.06,6.13,3481.3803250789642,1.33459,3.21451,18.3165231076,3.79844,0.126893,0.902825,301,24.7124,29.1325,3.28012,2048,11.591283798217773,66.71
154.66,1.36,3492.730045080185,1.33603,-0.321231,13.8583889305,3.80391,0.118836,0.807864,302,11.3586,19.3325,-0.279448,2048,11.3413724899292,36.93
175.07,12.27,3504.251551389694,1.34197,0.463354,7.29276685748,3.82659,0.14566,0.88352,303,7.63509,21.88375,0.487344,2048,11.514177322387695,37.34
168.88,1.39,3515.3958506584167,1.33439,1.61977,11.2471707553,3.79767,0.106373,0.577327,304,14.1316,21.11,1.64481,2048,11.137266397476196,37.45
174.17,11.87,3527.19801568985,1.34076,1.20796,7.63328965371,3.82195,0.158469,0.992069,305,9.32191,21.77125,1.24572,2048,11.794900178909302,31.57
198.65,2.94,3538.284766435623,1.33908,3.64795,10.6302110016,3.81552,0.126278,0.82715,306,16.0625,24.83125,3.70066,2048,11.078994512557983,36.84
181.42,11.16,3549.3694031238556,1.32987,1.10099,8.19781945093,3.78055,0.131802,0.706625,307,14.6449,22.6775,1.16069,2048,11.07801365852356,36.64
174.31,2.95,3561.054772377014,1.33111,0.269671,11.4510026171,3.78525,0.111289,0.642605,308,9.33616,21.78875,0.295792,2048,11.67809772491455,41.4
213.57,11.71,3575.901386976242,1.33494,3.3323,9.61640777201,3.79977,0.108581,0.819825,309,16.9409,26.69625,3.37381,2048,14.839046955108643,41.44
146.09,11.61,3588.460900783539,1.33871,-2.81488,5.20540689452,3.81412,0.131478,1.07306,310,8.49958,18.26125,-2.78991,2048,12.547391414642334,26.51
152.92,6.51,3599.6444425582886,1.33904,-1.34181,10.6860656932,3.81537,0.111129,0.678463,311,12.531,19.115,-1.31294,2048,11.175945281982422,36.8
169.11,7.3,3611.051941871643,1.32881,0.263985,13.4841689005,3.77653,0.0930502,0.714685,312,20.5138,21.13875,0.304948,2048,11.400475025177002,46.89
